PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SYLVESTER,0.00,47.43,33.33,0.00,22.22,59.79,24.16,49.79
SCOOTERVILLE,25.00,54.55,0.00,0.00,40.00,67.47,50.00,65.21
MINTON,0.00,51.85,60.00,0.00,0.00,73.00,34.62,69.70
BRIDGEBORO,100.0,63.41,14.29,0.00,50.00,62.55,26.14,59.60
COUNTY LINE,0.00,47.76,20.00,0.00,16.67,52.93,11.11,48.34
ISABELLA,33.33,46.15,16.67,0.00,87.50,69.66,36.36,65.78
PINEY WOODS,0.00,58.06,100.0,0.00,33.33,55.68,36.36,55.07
SYLVESTER EAST,44.44,43.96,100.0,100.0,40.00,65.71,17.78,59.59
POULAN,0.00,48.25,37.50,100.0,60.00,62.84,35.14,58.96
SUMNER,0.00,51.11,40.00,100.0,33.33,67.19,20.00,62.42
SHINGLER,0.00,67.50,60.00,0.00,100.0,75.76,37.50,73.30
RED ROCK,50.00,54.12,28.57,50.00,75.00,57.93,12.05,53.81
DOLES,100.0,45.45,100.0,0.00,0.00,64.02,45.83,61.87
OAKFIELD,50.00,69.84,0.00,0.00,0.00,62.68,16.67,61.82
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
WARWICK,0.00,49.06,100.0,0.00,33.33,64.10,31.25,58.71
TOTAL,46.43,49.35,40.85,71.43,45.07,64.13,24.93,58.19
