PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BUCHANAN,56.65,58.97,0.0,57.85
BUNCOMBE,55.67,52.12,0.0,53.86
CORINTH,55.73,57.96,0.0,56.86
TWENTIETH,57.73,58.92,100.0,58.39
FELTON,62.12,58.21,0.0,60.15
LITTLE CREEK,63.07,66.56,0.0,64.85
MT VIEW,65.47,62.77,0.0,63.9
SEVENTH,55.51,58.01,100.0,56.88
BEREA-STEADMAN,64.49,59.11,0.0,61.53
TALLAPOOSA,50.6,53.81,0.0,52.29
WACO,53.54,51.88,0.0,52.61
TOTAL,55.77,56.82,33.33,56.31
