AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,30.26,66.67,0.0,50.0,44.44,12.5,34.24
25-29,0.0,34.48,0.0,0.0,0.0,56.32,0.0,40.91
30-34,0.0,44.2,0.0,0.0,0.0,35.29,27.27,40.17
35-39,0.0,44.6,0.0,0.0,100.0,59.72,50.0,49.12
40-44,0.0,50.4,0.0,0.0,0.0,49.25,50.0,49.49
45-49,0.0,56.91,50.0,0.0,0.0,60.0,42.86,57.34
50-54,0.0,64.92,0.0,0.0,100.0,70.0,50.0,65.05
55-59,0.0,60.0,0.0,0.0,0.0,75.44,87.5,66.33
60-64,0.0,70.0,40.0,0.0,0.0,77.95,70.0,72.29
65-OVER,66.67,65.48,100.0,0.0,0.0,71.93,66.67,68.33
TOTAL,22.22,54.82,35.29,0.0,33.33,64.12,43.43,57.67
