PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,28.57,100.0,67.74,75.0,35.71,66.64,32.02,64.07
10,57.14,42.86,57.14,50.0,50.0,70.84,50.0,69.29
11,0.0,57.14,42.31,0.0,40.0,60.68,29.75,58.19
12,16.67,62.5,34.78,20.0,50.0,62.53,24.24,58.9
2,27.27,20.0,33.33,60.0,37.5,60.13,37.14,57.63
3,50.0,66.67,50.0,0.0,0.0,65.01,30.91,62.28
4,0.0,50.0,37.5,0.0,50.0,62.2,34.52,59.54
5,33.33,100.0,33.33,80.0,50.0,56.63,24.59,53.65
6,40.0,47.83,14.29,0.0,57.14,61.55,26.72,58.12
7,100.0,30.0,57.14,50.0,0.0,59.22,28.1,56.75
8,52.94,47.62,40.43,33.33,20.0,52.76,21.63,49.54
9,55.56,32.14,47.37,0.0,33.33,60.9,25.43,57.13
TOTAL,39.53,47.85,45.0,46.67,38.16,62.17,30.08,59.25
