PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0001,1.000,160.0,145.0,0.00,9.000,8.000,0.00,1.000,2.000,0.00,7.000,5.000,0.00,3.000,0.00,1.000,1233.0,1074.0,0.00,307.0,238.0,3194.0
0002,1.000,133.0,143.0,0.00,4.000,3.000,1.000,3.000,0.00,0.00,13.00,8.000,0.00,6.000,5.000,1.000,1408.0,1163.0,1.000,80.00,50.00,3023.0
3A,0.00,58.00,68.00,0.00,3.000,5.000,0.00,0.00,2.000,0.00,5.000,2.000,1.000,6.000,3.000,1.000,715.0,619.0,0.00,14.00,14.00,1516.0
3B,0.00,60.00,60.00,0.00,2.000,0.00,0.00,0.00,2.000,0.00,5.000,4.000,0.00,0.00,2.000,2.000,583.0,501.0,0.00,16.00,13.00,1250.0
4A,0.00,35.00,56.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,5.000,3.000,0.00,2.000,3.000,1.000,521.0,426.0,0.00,85.00,57.00,1197.0
4B,0.00,13.00,23.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,6.000,2.000,0.00,2.000,1.000,0.00,201.0,170.0,0.00,6.000,10.00,436.0
4C,0.00,39.00,43.00,0.00,1.000,0.00,0.00,0.00,1.000,0.00,4.000,4.000,0.00,3.000,1.000,0.00,406.0,349.0,0.00,15.00,9.000,875.0
4D,0.00,9.000,8.000,0.00,0.00,2.000,0.00,1.000,0.00,0.00,3.000,2.000,0.00,0.00,0.00,0.00,117.0,122.0,0.00,1.000,2.000,267.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,1.000
99999,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000
TOTAL,2.000,508.0,546.0,0.00,22.00,20.00,1.000,5.000,7.000,0.00,48.00,30.00,1.000,22.00,15.00,6.000,5185.0,4424.0,1.000,524.0,393.0,11760.0
