AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,354.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,95.0,92.0,0.0,107.0,48.0
30-34,406.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,120.0,103.0,1.0,123.0,48.0
35-39,474.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,130.0,124.0,0.0,148.0,60.0
40-44,502.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,113.0,0.0,156.0,62.0
45-49,616.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,216.0,188.0,0.0,132.0,61.0
50-54,606.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,220.0,165.0,0.0,139.0,71.0
55-59,768.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,256.0,219.0,0.0,176.0,100.0
60-64,769.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,271.0,244.0,0.0,154.0,87.0
65-OVER,2169.0,0.0,18.0,14.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,1.0,4.0,0.0,867.0,764.0,0.0,307.0,179.0
TOTAL,6664.0,0.0,56.0,52.0,0.0,8.0,3.0,0.0,1.0,1.0,0.0,16.0,11.0,0.0,7.0,5.0,0.0,2333.0,2012.0,1.0,1442.0,716.0
