PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1013,60.0,25.0,35.19,0.0,45.45,54.85,32.88,51.67
1039,0.0,36.84,45.22,50.0,38.46,56.56,34.72,53.2
1291,33.33,30.0,39.29,50.0,37.5,49.9,27.72,47.46
1895,50.0,31.58,39.58,0.0,33.33,59.11,34.97,55.0
824,20.0,26.32,36.76,50.0,38.71,60.25,37.53,57.05
872,0.0,0.0,50.0,66.67,41.67,53.28,37.06,51.7
874,33.33,50.0,44.0,0.0,50.0,59.63,31.54,57.13
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,31.58,29.52,40.08,46.67,40.0,56.74,34.13,53.73
