PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
0001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,6.000,82.00,78.00,0.00,8.000,14.00,0.00,3.000,4.000,0.00,89.00,58.00,0.00,18.00,19.00,1.000,3076.0,2598.0,0.00,1527.0,781.0,8362.0
2,0.00,9.000,11.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,11.00,7.000,0.00,1.000,1.000,0.00,514.0,475.0,0.00,102.0,55.00,1187.0
3,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,2.000,0.00,0.00,0.00,0.00,79.00,85.00,0.00,23.00,19.00,210.0
4,0.00,7.000,13.00,0.00,1.000,1.000,0.00,0.00,1.000,0.00,12.00,7.000,0.00,3.000,2.000,0.00,554.0,517.0,0.00,165.0,84.00,1367.0
5,0.00,11.00,15.00,0.00,1.000,3.000,0.00,0.00,1.000,0.00,5.000,8.000,0.00,1.000,0.00,1.000,421.0,357.0,0.00,93.00,62.00,979.0
6,0.00,1.000,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,2.000,0.00,0.00,0.00,1.000,286.0,254.0,0.00,9.000,5.000,560.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.000,111.0,118.0,0.00,10.00,19.00,0.00,3.000,6.000,0.00,119.0,84.00,0.00,23.00,22.00,3.000,4930.0,4286.0,0.00,1919.0,1006.0,12665.0
