PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
EMIT,0.0,65.0,70.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,661.0,628.0,0.0,166.0,107.0,1724.0
STATESBORO,2.0,108.0,83.0,0.0,11.0,8.0,0.0,0.0,1.0,0.0,10.0,11.0,0.0,9.0,7.0,0.0,949.0,799.0,1.0,806.0,416.0,3221.0
PORTAL,0.0,20.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,370.0,320.0,0.0,128.0,79.0,943.0
FAIR,2.0,118.0,125.0,0.0,12.0,2.0,0.0,1.0,2.0,0.0,23.0,15.0,0.0,24.0,15.0,1.0,1385.0,1220.0,0.0,307.0,182.0,3434.0
CHURCH,1.0,97.0,88.0,0.0,8.0,12.0,0.0,1.0,1.0,0.0,13.0,14.0,0.0,9.0,11.0,1.0,1002.0,836.0,0.0,656.0,318.0,3068.0
PITTMAN PARK,3.0,67.0,60.0,0.0,30.0,22.0,0.0,1.0,2.0,0.0,37.0,25.0,0.0,9.0,7.0,1.0,706.0,686.0,0.0,466.0,256.0,2378.0
LEEFIELD,0.0,15.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,265.0,230.0,0.0,17.0,4.0,555.0
BLITCH,0.0,39.0,33.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,566.0,523.0,0.0,78.0,55.0,1307.0
HAGIN,0.0,39.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,475.0,436.0,0.0,217.0,135.0,1352.0
BROOKLET,0.0,64.0,80.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,11.0,6.0,1.0,815.0,715.0,0.0,107.0,52.0,1870.0
STILSON,0.0,27.0,45.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,489.0,416.0,0.0,39.0,22.0,1047.0
BAY,0.0,36.0,33.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,415.0,375.0,0.0,32.0,16.0,914.0
NEVILS,0.0,16.0,18.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,278.0,268.0,0.0,55.0,22.0,667.0
SINKHOLE,0.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,144.0,0.0,11.0,4.0,324.0
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REGISTER,1.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,165.0,165.0,0.0,91.0,36.0,485.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
TOTAL,9.0,730.0,730.0,0.0,80.0,64.0,0.0,5.0,9.0,0.0,116.0,88.0,0.0,74.0,49.0,6.0,8687.0,7761.0,1.0,3176.0,1705.0,23290.0
