-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,21.43,32.62,23.95,0,41.35,40.3,0,25,44.44,100,39.75,24.62,0,24.14,33.33,0,33.4,30.66,60,42.34,28.66,33.9
30-34,20,41.72,25.59,100,41.18,29.73,0,83.33,36.36,0,45.41,30.91,0,36.54,19.51,100,41.62,37.29,33.33,53.71,37.26,42.41
35-39,66.67,52.68,39.08,0,57.83,34.48,0,37.5,0,0,44,33.33,0,35,23.08,0,49.02,46.37,66.67,61.02,49.36,51.78
40-44,0,53.51,37.5,0,59.21,60.34,0,66.67,0,0,43.31,36,0,48.15,50,0,57.59,53.5,100,68.84,58.34,59.01
45-49,40,59.06,48.53,0,63.01,58.14,0,25,50,0,56.49,48.36,0,50.98,52.63,33.33,62.32,61.05,0,72.09,63.09,63.97
50-54,60,56.95,47.07,0,58.18,66.67,0,75,75,0,54.46,53.85,0,50,59.26,0,66.23,62.85,33.33,75.12,66.00,66.28
55-59,50,51.05,51.52,0,67.92,66.67,0,40,25,0,55.43,47.83,0,50,51.22,100,67.98,69.02,71.43,74.56,69.54,67.99
60-64,0,56.59,44.96,0,75.76,54.17,0,80,25,0,59.02,52.17,0,51.72,42.22,0,70.07,71.96,100,75.94,71.00,69.86
TOTAL,33.33,50.36,39.97,100.0,55.63,53.71,0,45.76,37.5,100.0,47.43,40.62,0.0,44.39,41.81,27.27,61.21,61.12,64.52,65.68,56.44,59.28
