,PRECINCT NAME,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,104,23.81,55.88,25.0,0.0,54.55,71.84,39.73,61.88
1,105,53.85,61.98,45.71,80.0,46.15,71.97,53.99,70.07
2,106,50.0,51.11,0.0,100.0,0.0,70.25,50.0,67.93
3,107,50.0,46.15,37.5,100.0,16.67,69.14,42.65,65.2
4,TOTAL,40.38,54.64,36.19,66.67,36.84,70.69,46.52,66.06
