PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
SASSER,62.13,65.54,0.0,63.88
BRONWOOD,57.96,65.91,50.0,62.27
PARROTT,66.82,79.06,0.0,72.64
GRAVES,58.69,65.68,0.0,62.17
HEROD-DOVER,62.5,64.47,0.0,63.54
TOTAL,61.14,67.0,50.0,64.15
