-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,26.32,8.7,0,0,100,0,0,0,0,0,66.67,0,0,0,0,51.56,44.92,0,50.52,32.39,43.73
30-34,0,46.15,57.14,0,0,0,0,0,0,0,50,0,0,25,50,0,63.05,61.05,0,42.86,24.53,54.36
35-39,0,18.18,20,0,100,0,0,0,0,0,0,50,0,100,0,0,62.56,67.37,0,64.86,32.69,60.41
40-44,100,55.56,54.55,0,0,50,0,0,0,0,80,0,0,0,50,0,69.52,72.63,0,77.05,38.46,68.42
45-49,0,18.75,45.45,0,50,0,0,0,0,0,0,0,0,66.67,0,0,75.23,78.8,0,71.01,47.83,71.19
50-54,0,14.29,40,0,100,50,0,100,0,0,66.67,50,0,80,100,0,80.24,75.97,0,63.77,47.83,72.87
55-59,0,63.64,77.78,0,100,0,0,0,0,0,0,100,0,50,50,100,80,85.37,0,66.67,64.44,78.36
60-64,0,77.78,64.29,0,0,0,0,0,0,0,50,100,0,0,0,0,86.7,84.65,0,56.9,58.82,79.73
TOTAL,50.0,40.17,42.59,0,66.67,30.0,0,50.0,0.0,0,50.0,61.54,0,50.0,31.58,50.0,74.53,76.21,0,62.16,45.93,69.89
