AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,66.0,102.0,0.0,16.0,9.0,0.0,2.0,2.0,0.0,141.0,107.0,0.0,12.0,7.0,0.0,1228.0,1063.0,0.0,59.0,69.0,2883.0
30-34,0.0,45.0,51.0,0.0,2.0,8.0,0.0,2.0,3.0,0.0,95.0,74.0,0.0,9.0,6.0,0.0,1085.0,963.0,0.0,67.0,56.0,2466.0
35-39,0.0,43.0,49.0,0.0,9.0,7.0,0.0,2.0,3.0,0.0,94.0,70.0,0.0,11.0,8.0,0.0,1116.0,947.0,0.0,52.0,34.0,2445.0
40-44,1.0,41.0,55.0,0.0,7.0,5.0,0.0,1.0,5.0,0.0,71.0,49.0,0.0,13.0,8.0,0.0,1117.0,991.0,0.0,47.0,37.0,2448.0
45-49,0.0,33.0,67.0,0.0,4.0,8.0,0.0,5.0,2.0,0.0,58.0,56.0,0.0,16.0,11.0,0.0,1352.0,1224.0,0.0,65.0,60.0,2961.0
50-54,0.0,47.0,50.0,0.0,6.0,6.0,0.0,3.0,2.0,0.0,48.0,62.0,0.0,10.0,7.0,0.0,1289.0,1200.0,0.0,60.0,76.0,2866.0
55-59,0.0,43.0,52.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,41.0,32.0,0.0,9.0,12.0,0.0,1304.0,1214.0,0.0,62.0,58.0,2836.0
60-64,0.0,42.0,39.0,0.0,4.0,9.0,0.0,2.0,1.0,0.0,27.0,26.0,0.0,3.0,7.0,0.0,1242.0,1029.0,0.0,48.0,47.0,2526.0
65-OVER,1.0,95.0,85.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,48.0,48.0,0.0,14.0,11.0,0.0,3314.0,2879.0,0.0,134.0,79.0,6724.0
TOTAL,2.0,455.0,550.0,0.0,55.0,60.0,0.0,22.0,23.0,0.0,623.0,524.0,0.0,97.0,77.0,0.0,13047.0,11510.0,0.0,594.0,516.0,28155.0
