-,MALE,FEMALE,UNKNOWN
UNKNOWN,33.33,12.5,0.0
OTHER,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0
HISP-LT,50.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0
WHITE,55.43,53.06,0.0
BLACK,26.43,44.05,0.0
