-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,16.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,136.0,130.0,0.0,87.0,33.0,422.0
30-34,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,185.0,154.0,0.0,93.0,34.0,496.0
35-39,0.0,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,185.0,170.0,0.0,101.0,38.0,521.0
40-44,0.0,15.0,7.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,194.0,179.0,0.0,105.0,53.0,559.0
45-49,0.0,13.0,9.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,258.0,224.0,0.0,111.0,70.0,697.0
50-54,0.0,12.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,277.0,254.0,0.0,139.0,98.0,804.0
55-59,0.0,10.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,345.0,287.0,0.0,160.0,91.0,918.0
60-64,0.0,11.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,330.0,312.0,0.0,135.0,80.0,882.0
65-OVER,1.0,36.0,36.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1068.0,947.0,2.0,329.0,202.0,2637.0
TOTAL,1.0,138.0,125.0,0.0,13.0,7.0,0.0,5.0,2.0,0.0,22.0,13.0,0.0,7.0,7.0,0.0,2978.0,2657.0,2.0,1260.0,699.0,7936.0
