PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,0.0,64.51,33.33,0.0,0.0,73.02,30.23,65.41
2,33.33,60.0,83.33,0.0,50.0,70.35,43.75,66.41
3,50.0,49.39,100.0,0.0,0.0,58.62,10.53,49.62
4,0.0,55.19,0.0,0.0,0.0,75.83,11.11,61.07
5,0.0,55.69,0.0,0.0,0.0,70.06,29.03,57.58
TOTAL,41.18,56.49,44.44,0.0,33.33,71.06,25.98,60.47
