-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,33.33,5.88,0,0,25,0,0,0,0,0,0,0,0,0,100,31.37,34.23,0,0,14.29,30.59
30-34,0,33.33,37.5,0,66.67,0,0,0,0,0,50,0,0,0,0,0,43.67,46.35,0,0,33.33,44.05
35-39,0,50,27.78,0,50,100,0,0,0,0,100,0,0,50,0,0,46.84,54.44,0,0,0,49.39
40-44,0,33.33,50,0,0,0,0,0,0,0,0,0,0,0,66.67,0,51.6,55,0,0,0,51.88
45-49,0,30,65,0,0,0,0,0,0,0,25,50,0,100,100,0,55.13,57.98,0,50,0,56.07
50-54,0,66.67,45,0,50,100,0,100,0,0,33.33,66.67,0,0,0,0,66.67,63.09,0,0,33.33,63.94
55-59,0,61.11,73.68,0,0,0,0,0,0,0,80,0,0,0,0,0,70.6,67.55,0,100,0,69.14
60-64,0,54.17,77.78,0,100,50,0,100,0,0,100,100,0,0,0,0,75.65,75.12,0,0,100.00,75.08
TOTAL,0,54.33,59.63,0,54.55,63.64,0,50.0,25.0,0,50.0,47.06,0,33.33,41.67,66.67,65.42,67.44,0,22.22,31.25,65.56
