PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
BEAVERDAM,62.85,65.50,66.67,64.23
CRAWFORD,63.11,66.37,100.0,64.85
LEXINGTON,66.09,69.44,83.33,67.86
TOTAL,64.24,67.34,80.00,65.88
