PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
AIR ACRES,00000,46000,47.47,10000,58.33,52.17,00000,00000,10000,00000,59.72,46.15,00000,60000,66.67,00000,63.53,63.74,00000,76.06,63.33,61.69
ARNOLD MILL,00000,52.88,51.34,00000,61.54,61.76,00000,00000,10000,00000,55.88,50000,00000,50000,42.86,00000,67.53,67.60,00000,66.67,59.68,65.26
AVERY,10000,52.41,44.51,00000,69.23,54.55,00000,50000,00000,00000,54.17,61.29,00000,55.56,50000,10000,68.49,69.37,00000,68.42,63.16,66.42
BALL GROUND,00000,40.24,35.60,00000,50000,55.56,00000,10000,00000,00000,46.15,65000,00000,66.67,33.33,10000,66.18,66.39,00000,58.33,46.67,63.09
BASCOMB,10000,50.84,43.01,00000,47.83,52.17,00000,66.67,00000,00000,55.17,50.94,00000,68000,64.29,10000,64.15,62.24,00000,73.39,60.98,61.61
BELLS,10000,36.54,29.41,00000,55.81,55.93,00000,37.50,80000,00000,47.74,36.88,00000,37.80,39.13,10000,56.04,54.48,00000,68.22,61.30,52.89
BOOTH,00000,46.06,47.31,00000,56.52,48000,00000,50000,00000,00000,40.68,37.21,00000,48.57,42.11,00000,66.71,64.34,00000,63.43,53.21,62.30
BRADSHAW,00000,53.76,45.88,10000,61.11,66.67,00000,50000,10000,00000,64.58,57.41,00000,65.52,52.94,50000,70.03,70.32,00000,78.26,63.29,68.02
BRIDGEMILL,75000,41.85,44.07,00000,72.41,35.71,00000,50000,00000,00000,45.31,42.86,00000,57.14,50000,66.67,63.71,65.39,00000,72.50,50.00,61.71
CANTON,66.67,41.67,34.51,00000,40000,58.62,00000,33.33,28.57,00000,45.75,28.89,00000,63.64,22.22,25000,60.27,61.22,00000,56.45,39.65,55.63
CARMEL,50000,42.67,33.46,10000,64.29,54.55,00000,00000,00000,00000,50.37,42.61,00000,56.25,40.74,50000,56.32,55.69,00000,51.08,45.45,52.11
WOODSTOCK,75000,41.77,36.27,00000,60.87,42.86,00000,25000,33.33,00000,40000,47.17,00000,37.50,35.56,10000,58.30,58.06,10000,54.95,42.16,53.97
CLAYTON,00000,42.25,43.14,00000,40000,45.45,00000,33.33,50000,00000,35000,43.33,00000,75000,20000,00000,63.99,64.47,00000,69.41,57.81,61.19
CONNS CREEK,00000,46.67,29.17,00000,10000,50000,00000,00000,00000,00000,50000,20000,00000,75000,00000,10000,68.99,68.33,00000,10000,00000,65.19
DEER RUN,10000,46.36,38.82,00000,57.89,72.73,00000,66.67,00000,10000,55.26,53.12,00000,42.86,52.38,00000,62.18,64.10,00000,70.87,62.00,60.89
DIXIE,33.33,41.25,33.12,00000,50000,47.37,00000,33.33,25000,00000,49.66,36.67,00000,40.54,40.91,10000,56.06,57.05,00000,55.40,45.78,52.97
FREEHOME,00000,54.63,55.04,00000,52.63,60000,00000,50000,00000,10000,48.84,60.42,00000,55.56,46.67,80000,68.30,67.38,00000,72.73,54.17,66.11
HICKORY FLAT,66.67,56.13,46.23,00000,47.06,62.50,00000,40000,33.33,00000,50.96,55.36,00000,69.57,56.76,50000,64.76,64.76,00000,72.90,62.94,63.05
HIGHTOWER,10000,48.15,46.20,00000,50000,69.23,00000,00000,50000,00000,86.96,40000,00000,38.46,80000,00000,66.62,67.27,00000,59.38,55.56,64.48
HILLSIDE,00000,47.58,49.24,00000,42.86,66.67,00000,10000,00000,00000,72.41,62.50,00000,76.92,33.33,50000,69.53,64.88,00000,84.44,73.81,65.95
HOLLY SPRINGS,50000,32.86,31.41,00000,43.75,64.29,00000,00000,50000,00000,45.45,36.96,00000,50000,33.33,33.33,56.85,60.46,00000,51.32,54.72,54.43
KELLOGG,10000,35.21,30.47,00000,57.14,54.55,00000,20000,33.33,00000,36.09,34000,00000,41.46,37.50,00000,57.10,56.14,00000,58.45,49.74,52.32
LIBERTY,33.33,36.51,37.08,00000,47.17,35.14,00000,60000,33.33,00000,44.57,39.88,00000,30.77,48.94,25000,57.29,56.66,10000,61.34,50.58,53.52
LITTLE RIVER,66.67,48.91,47.56,00000,48000,60.78,00000,00000,85.71,00000,61.26,54.17,00000,51.22,45.76,33.33,64.54,65.02,10000,71.11,61.29,62.27
MACEDONIA,10000,53.48,55.22,00000,75000,58.82,00000,75000,00000,00000,50000,50000,00000,56.25,75000,00000,69.58,67.94,00000,68.13,67.61,66.82
MOUNTAIN ROAD,00000,47.37,46.21,00000,54.55,33.33,00000,60000,50000,00000,56.82,52.78,00000,50000,50000,10000,68.21,67.80,00000,82.14,65.63,65.58
OAK GROVE,00000,42.93,38.28,00000,58.33,31.82,00000,50000,50000,00000,49.18,30.23,00000,52.38,40.74,00000,59.52,58.99,10000,62.76,48.33,56.20
R M MOORE,00000,36.72,40.62,00000,62.50,60000,00000,00000,50000,00000,37.04,26.32,00000,77.78,10000,00000,65.01,67.84,00000,64.71,62.50,63.25
R T JONES,00000,28.57,24.84,00000,61.54,42.86,00000,50000,00000,00000,41.18,36.90,00000,53.85,28.57,00000,55.91,57.50,00000,47.68,40.00,50.43
ROSECREEK,10000,45.51,38.92,00000,60000,80000,00000,00000,10000,00000,55000,55000,00000,76.47,42.86,50000,66.10,64.58,00000,68.66,66.67,63.20
SALACOA,10000,43.24,38.24,00000,00000,50000,00000,00000,00000,00000,62.50,50000,00000,75000,00000,00000,65.56,59.30,00000,00000,20.00,59.27
SIXES,80000,47.50,47.26,00000,57.89,45.45,00000,10000,50000,00000,48.65,48000,00000,60000,50000,00000,69.84,69.46,00000,72.92,58.54,66.82
SUTALLEE,10000,38.10,44.25,00000,60000,80000,00000,00000,00000,00000,59.26,41.67,00000,80000,66.67,00000,67.26,69.92,00000,57.89,52.38,65.47
TEASLEY,75000,49.38,38.88,00000,55.56,58.33,00000,00000,80000,00000,45.27,33.85,10000,48.21,45.45,10000,61.76,60.22,00000,62.50,57.78,58.15
TOONIGH,50000,44.78,40.97,00000,39.02,54.84,00000,50000,50000,00000,55000,47.06,00000,55.26,55.56,00000,60.53,61.10,00000,67.86,53.33,58.32
UNION HILL,00000,53.70,52.74,00000,56.25,53.85,00000,00000,10000,10000,41.67,58.82,10000,61.11,33.33,00000,68.38,69.37,00000,66000,52.63,66.68
