PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
02,78.24,68.04,0.00,72.82
03,75.86,86.75,0.00,81.18
04,70.37,75.00,0.00,72.78
05,67.81,72.73,100.0,70.58
06,60.66,60.13,0.00,60.38
07,64.35,74.58,0.00,69.67
08,56.31,69.06,0.00,63.41
10,64.55,73.25,0.00,69.31
11,68.25,74.41,0.00,71.33
TOTAL,64.86,70.93,50.00,68.12
