PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
DAHLONEGA,7.0,268.0,281.0,0.0,39.0,34.0,0.0,22.0,17.0,0.0,79.0,37.0,0.0,20.0,15.0,2.0,5573.0,5129.0,0.0,39.0,24.0,11586.0
TOTAL,7.0,268.0,281.0,0.0,39.0,34.0,0.0,22.0,17.0,0.0,79.0,37.0,0.0,20.0,15.0,2.0,5573.0,5129.0,0.0,39.0,24.0,11586.0
