AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,448.0,1.0,4.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,162.0,146.0,0.0,75.0,41.0
30-34,495.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,180.0,181.0,0.0,81.0,35.0
35-39,488.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,206.0,159.0,0.0,67.0,37.0
40-44,494.0,1.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,171.0,189.0,0.0,86.0,31.0
45-49,708.0,0.0,6.0,8.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,296.0,244.0,0.0,91.0,56.0
50-54,731.0,0.0,11.0,13.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,273.0,255.0,0.0,112.0,60.0
55-59,868.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,342.0,339.0,0.0,106.0,67.0
60-64,870.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,331.0,321.0,0.0,130.0,68.0
65-OVER,2305.0,0.0,21.0,14.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,949.0,882.0,0.0,262.0,162.0
TOTAL,7407.0,2.0,71.0,70.0,0.0,12.0,15.0,0.0,2.0,2.0,0.0,18.0,9.0,0.0,9.0,3.0,1.0,2910.0,2716.0,0.0,1010.0,557.0
