PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,6.000,14.00,0.00,2.000,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,8.000,0.00,16.00,13.00,0.00,62.00,103.0,233.0
99999,2.000,6.000,7.000,0.00,3.000,14.00,0.00,0.00,0.00,0.00,0.00,9.000,0.00,0.00,2.000,0.00,5.000,9.000,1.000,67.00,168.0,293.0
AA,0.00,133.0,133.0,1.000,44.00,36.00,0.00,1.000,1.000,0.00,22.00,14.00,0.00,24.00,31.00,0.00,156.0,158.0,0.00,1083.0,943.0,2780.0
AB,0.00,121.0,123.0,0.00,19.00,14.00,0.00,0.00,1.000,0.00,36.00,23.00,0.00,45.00,42.00,0.00,1030.0,990.0,0.00,49.00,42.00,2535.0
AD,0.00,97.00,100.0,0.00,11.00,15.00,0.00,0.00,1.000,0.00,26.00,19.00,0.00,27.00,19.00,0.00,1149.0,1084.0,0.00,32.00,30.00,2610.0
AE,1.000,98.00,86.00,0.00,27.00,14.00,0.00,0.00,0.00,0.00,19.00,24.00,0.00,19.00,20.00,0.00,1326.0,992.0,0.00,135.0,116.0,2877.0
AF,1.000,101.0,109.0,0.00,26.00,17.00,0.00,2.000,1.000,0.00,11.00,10.00,0.00,11.00,8.000,0.00,114.0,101.0,0.00,1134.0,890.0,2536.0
AG,1.000,131.0,138.0,0.00,28.00,19.00,0.00,1.000,0.00,0.00,32.00,33.00,0.00,55.00,33.00,0.00,1130.0,1098.0,0.00,188.0,135.0,3022.0
AH,0.00,243.0,192.0,0.00,43.00,38.00,0.00,3.000,1.000,0.00,56.00,37.00,0.00,216.0,165.0,0.00,1302.0,1076.0,0.00,268.0,168.0,3808.0
AI,0.00,152.0,155.0,0.00,42.00,35.00,0.00,2.000,0.00,0.00,34.00,27.00,0.00,43.00,25.00,0.00,1186.0,917.0,0.00,452.0,338.0,3408.0
BB,2.000,202.0,220.0,1.000,48.00,28.00,0.00,2.000,1.000,0.00,36.00,38.00,0.00,49.00,29.00,1.000,1300.0,1140.0,0.00,861.0,675.0,4633.0
BC,1.000,186.0,204.0,1.000,33.00,30.00,0.00,2.000,2.000,0.00,58.00,57.00,0.00,69.00,66.00,1.000,1114.0,1190.0,0.00,135.0,116.0,3265.0
BD,0.00,62.00,70.00,0.00,8.000,10.00,0.00,1.000,0.00,0.00,31.00,21.00,0.00,62.00,43.00,0.00,737.0,664.0,0.00,47.00,27.00,1783.0
BE,0.00,135.0,140.0,0.00,27.00,22.00,0.00,0.00,5.000,0.00,96.00,108.0,0.00,65.00,71.00,0.00,798.0,737.0,0.00,153.0,167.0,2524.0
BF,1.000,125.0,119.0,0.00,41.00,27.00,0.00,2.000,5.000,0.00,64.00,51.00,0.00,71.00,50.00,0.00,652.0,574.0,0.00,545.0,432.0,2759.0
BG,1.000,165.0,168.0,0.00,57.00,30.00,0.00,2.000,5.000,0.00,69.00,51.00,0.00,63.00,53.00,0.00,1184.0,986.0,0.00,238.0,166.0,3238.0
BH,1.000,110.0,128.0,0.00,37.00,26.00,0.00,3.000,5.000,0.00,55.00,49.00,0.00,79.00,75.00,0.00,796.0,690.0,0.00,369.0,314.0,2737.0
BI,0.00,213.0,197.0,0.00,36.00,23.00,0.00,3.000,2.000,0.00,56.00,45.00,0.00,50.00,38.00,0.00,1428.0,1341.0,0.00,110.0,110.0,3652.0
BJ,0.00,131.0,139.0,0.00,30.00,22.00,0.00,1.000,1.000,0.00,16.00,7.000,0.00,4.000,4.000,1.000,46.00,37.00,0.00,1806.0,1454.0,3699.0
BL,0.00,76.00,107.0,0.00,12.00,17.00,0.00,3.000,1.000,0.00,11.00,4.000,0.00,8.000,1.000,0.00,36.00,32.00,0.00,930.0,765.0,2003.0
BM,0.00,189.0,191.0,0.00,43.00,37.00,0.00,7.000,4.000,0.00,29.00,25.00,0.00,32.00,36.00,1.000,56.00,48.00,1.000,2274.0,1763.0,4736.0
BR,0.00,161.0,208.0,0.00,44.00,38.00,0.00,3.000,2.000,0.00,39.00,24.00,0.00,24.00,24.00,0.00,805.0,836.0,1.000,701.0,619.0,3529.0
CA,2.000,80.00,109.0,0.00,20.00,18.00,0.00,0.00,3.000,0.00,8.000,11.00,0.00,3.000,4.000,0.00,56.00,49.00,1.000,1189.0,952.0,2505.0
CB,0.00,71.00,80.00,0.00,17.00,15.00,0.00,0.00,1.000,0.00,13.00,6.000,0.00,5.000,3.000,0.00,33.00,24.00,0.00,980.0,784.0,2032.0
CC,4.000,82.00,71.00,0.00,18.00,15.00,0.00,0.00,3.000,0.00,4.000,3.000,0.00,4.000,6.000,0.00,33.00,29.00,1.000,911.0,784.0,1968.0
CD,0.00,139.0,163.0,0.00,23.00,26.00,0.00,3.000,0.00,0.00,17.00,10.00,0.00,14.00,7.000,0.00,54.00,47.00,0.00,2041.0,1534.0,4078.0
CE,1.000,98.00,116.0,0.00,25.00,26.00,0.00,2.000,0.00,2.000,74.00,69.00,0.00,105.0,114.0,0.00,505.0,597.0,0.00,188.0,164.0,2086.0
CF,1.000,169.0,160.0,0.00,27.00,29.00,0.00,0.00,1.000,0.00,22.00,16.00,0.00,6.000,7.000,0.00,117.0,101.0,1.000,1647.0,1140.0,3444.0
CG,2.000,115.0,109.0,0.00,37.00,14.00,0.00,2.000,2.000,0.00,7.000,5.000,0.00,2.000,5.000,0.00,30.00,37.00,1.000,1660.0,1209.0,3237.0
CH,0.00,157.0,163.0,0.00,43.00,26.00,0.00,3.000,1.000,0.00,62.00,67.00,0.00,63.00,67.00,0.00,602.0,509.0,0.00,468.0,310.0,2541.0
CI,2.000,136.0,126.0,0.00,46.00,19.00,0.00,2.000,2.000,1.000,35.00,23.00,0.00,72.00,50.00,0.00,1455.0,1112.0,0.00,217.0,113.0,3411.0
