PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
METTER - 1685,44.44,51.03,23.68,0.00,11.11,69.11,26.42,59.41
CANDLER - 1736,38.46,63.59,31.52,33.33,33.33,65.34,28.90,59.50
TOTAL,40.91,55.12,29.23,25.00,25.00,67.27,27.64,59.45
