PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
WARTHEN,70.42,71.98,0.0,71.29
TENNILLE,55.91,64.39,100.0,60.82
OCONEE,67.44,70.93,0.0,69.29
88888,0.0,0.0,0.0,0.0
HARRISON,66.81,68.19,0.0,67.52
DAVISBORO,61.78,69.53,0.0,66.12
SANDERSVILLE,60.51,66.52,50.0,63.98
DEEPSTEP,72.43,76.67,0.0,74.66
TOTAL,61.72,67.29,66.67,64.87
