AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,71.43,24.27,42.86,100.0,44.44,36.83,18.4,32.02
25-29,20.0,24.24,0.0,0.0,50.0,32.34,18.97,28.32
30-34,0.0,39.23,0.0,0.0,25.0,39.64,32.97,38.01
35-39,0.0,35.56,0.0,0.0,33.33,45.52,27.16,39.79
40-44,100.0,41.86,50.0,0.0,0.0,50.84,30.65,46.24
45-49,100.0,46.02,0.0,0.0,25.0,57.26,40.58,52.54
50-54,50.0,46.61,50.0,0.0,0.0,58.75,36.25,53.14
55-59,33.33,59.86,100.0,0.0,33.33,65.01,35.71,60.11
60-64,50.0,58.74,0.0,0.0,50.0,63.45,47.76,60.49
65-OVER,40.0,66.0,0.0,66.67,0.0,67.8,51.77,65.66
TOTAL,45.45,47.21,25.0,33.33,35.71,54.86,33.62,50.2
