PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
1A,71.71,67.49,100.0,69.53
1B,64.53,62.60,100.0,63.53
1C,62.58,63.00,0.00,62.77
2A,63.03,64.04,0.00,63.52
2C,66.74,68.36,0.00,67.57
2D,53.99,54.84,50.00,54.43
3A,50.62,48.53,0.00,49.46
3B,62.45,63.31,0.00,62.89
4A,40.33,46.51,0.00,44.25
4B,52.25,54.49,0.00,53.55
5A,56.01,59.76,0.00,58.10
5B,61.98,59.24,0.00,60.45
TOTAL,58.70,58.36,37.50,58.50
