AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,72.73,30.33,24.61,0,43.9,37.5,0,50,16.67,0,38.14,28.95,0,23.53,27.5,60,45.5,42.58,66.67,36.1,27.85,37.75
25-29,100,29.75,23.4,0,29.03,41.94,0,33.33,50,0,33.82,19.57,0,28,11.43,0,44.35,40.72,100,35.49,23.34,36.79
30-34,0,41.65,38.52,0,46.88,50,0,0,33.33,0,44.9,32.61,0,29.63,32.35,0,52.01,48.69,0,51.29,28.24,46.89
35-39,0,45.72,40.84,100,53.85,54.55,0,0,40,0,37.5,33.33,0,30,18.18,0,61.39,55.92,0,56.75,39.93,54.25
40-44,100,48.62,47.25,0,59.26,57.89,0,42.86,50,0,62.22,43.24,0,62.07,42.86,100,66.33,62.13,0,59.79,50.73,60.17
45-49,50,54.44,48.31,0,44,47.83,0,33.33,66.67,0,45.45,46.34,0,35,44.44,0,68.65,69.46,0,71.43,55.50,65.15
50-54,100,55.81,46.06,0,59.09,38.89,0,0,40,0,44.83,42.42,0,62.5,42.11,0,72.43,71.11,0,65.78,58.90,66.94
55-59,0,48.07,42.41,0,60,72.22,0,100,100,0,68.18,46.67,0,33.33,46.67,0,72.18,74.34,0,67.34,58.82,67.66
60-64,100,58.56,50.3,0,63.64,75,0,100,0,0,47.62,54.55,0,45,55.56,50,77.5,78.29,0,71.47,64.57,73.44
65-OVER,50,53.76,60.67,0,66.67,60,0,0,66.67,0,57.5,66.67,0,47.06,31.58,100,74.4,80.25,0,71.35,64.86,73.8
TOTAL,68.18,45.19,40.42,50.0,50.77,50.21,0,38.46,44.44,0,44.87,38.69,0.0,38.5,31.47,47.83,65.53,65.26,60.0,58.55,46.76,59.6
