PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
MT. PLEASANT,00000,66.67,46.67,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,69.05,69.78,00000,46.43,31.03,64.66
RECOVERY,00000,52.38,37.50,00000,66.67,10000,00000,00000,00000,00000,50000,16.67,00000,00000,00000,10000,57.74,61.62,00000,63.64,52.63,57.93
KENDRICK,00000,30000,40000,00000,00000,10000,00000,00000,00000,00000,42.86,33.33,00000,00000,00000,50000,54.42,62.43,00000,53.73,53.19,55.61
CLIMAX,10000,38.46,33.33,00000,25000,50000,00000,00000,00000,00000,60000,00000,00000,10000,10000,00000,66.08,68.18,00000,67.59,55.42,64.92
BRINSON,10000,38.89,44.44,00000,00000,10000,00000,00000,00000,00000,60000,00000,00000,00000,00000,10000,65.72,61.67,00000,52.58,44.87,59.50
WEST BAINBRIDGE,10000,35.90,33.93,00000,00000,50000,00000,00000,10000,00000,22.22,35.71,00000,20000,00000,00000,60.99,58.48,00000,50.39,40.38,52.12
BAINBRIDGE-COLISEUM,75000,41.84,28.21,00000,33.33,30.77,00000,75000,50000,00000,36.17,30.23,00000,28.57,10000,00000,61.81,63.27,10000,52.67,38.93,55.48
BDGE-FAIRGROUNDS,00000,41.27,30.12,00000,50000,30000,00000,50000,00000,00000,10000,16.67,00000,00000,33.33,00000,57.27,55.49,00000,50.55,38.13,49.77
ATTAPULGUS,00000,41.18,18000,00000,00000,00000,00000,00000,00000,00000,33.33,25000,00000,00000,10000,10000,59.22,62.14,00000,68.66,50.34,58.48
TOTAL,63.64,41.64,30.94,00000,33.33,42.86,00000,44.44,60.00,00000,33.61,26.53,00000,30.30,23.81,57.14,61.20,61.95,33.33,54.78,42.07,55.41
