AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,33.33,33.68,7.69,0.0,27.27,33.41,23.21,32.29
25-29,14.29,37.0,25.0,0.0,27.27,37.32,18.97,35.3
30-34,0.0,44.39,10.0,100.0,20.0,41.45,22.5,40.22
35-39,0.0,48.47,33.33,0.0,0.0,44.77,22.22,43.99
40-44,0.0,54.59,25.0,0.0,33.33,45.53,44.44,48.09
45-49,100.0,62.21,22.22,0.0,0.0,56.45,29.79,56.0
50-54,100.0,63.09,100.0,0.0,40.0,59.36,51.11,60.08
55-59,0.0,70.4,50.0,0.0,0.0,64.52,32.2,63.76
60-64,100.0,73.38,66.67,100.0,80.0,68.9,64.1,70.1
65-OVER,0.0,74.11,44.44,0.0,66.67,72.65,55.05,72.09
TOTAL,25.0,58.82,28.57,40.0,32.14,58.6,37.87,57.06
