PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLBERT,85.71,64.14,47.62,0.00,37.50,67.29,37.05,63.65
COLLINS,40.00,50.00,0.00,0.00,0.00,67.67,34.62,64.30
COMER,42.86,54.87,60.00,0.00,75.00,67.65,42.57,62.37
DANIELSVILLE,38.46,55.77,47.83,0.00,57.14,65.38,38.15,62.42
FORK,40.00,68.42,50.00,100.0,80.00,59.69,41.18,59.20
HARRISON,60.00,0.00,33.33,0.00,0.00,73.18,38.64,69.33
HULL,33.33,55.47,41.35,33.33,53.33,64.16,33.19,58.38
ILA,28.57,47.83,54.55,50.00,42.86,62.78,26.52,59.11
MILL,66.67,46.15,75.00,50.00,60.00,67.31,36.99,64.16
PAOLI,33.33,42.86,0.00,50.00,0.00,76.47,50.00,73.66
PITTMAN,47.06,46.58,43.75,0.00,37.50,71.29,38.10,66.63
POCA,31.25,70.45,60.00,0.00,33.33,63.82,23.71,59.81
TOTAL,42.74,57.78,45.91,33.33,52.22,66.39,35.46,62.20
