RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,27.07,32.30,75.00,29.71
OTHER,35.29,30.47,50.00,32.76
NATIVE-AM,41.67,38.10,0.00,40.00
HISP-LT,34.15,44.67,0.00,39.84
ASIA-PI,31.79,41.70,50.00,37.39
WHITE,61.83,59.29,52.94,60.47
BLACK,44.16,53.45,33.33,49.78
TOTAL,55.20,55.53,56.76,55.38
