PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
HARTWELL,58.63,58.28,0.00,58.42
GOLDMINE,63.90,61.59,0.00,62.60
COKESBURY,59.14,62.39,0.00,60.88
REED CREEK,67.36,66.71,66.67,67.03
BOWERSVILLE,63.98,62.29,0.00,63.04
SHOAL CREEK,62.74,58.23,100.0,60.42
BIO,66.61,65.14,100.0,65.89
TOTAL,62.37,61.18,50.00,61.72
