,PRECINCT NAME,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
