PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ALTO PARK,00000,31.13,28.67,00000,00000,00000,00000,10000,10000,00000,56.82,32000,00000,62.50,40000,50000,62.37,64.95,00000,57.26,55.06,59.16
ARMUCHEE,00000,36.96,29.63,00000,00000,00000,00000,00000,00000,00000,40000,50000,00000,00000,00000,00000,63.24,68.76,00000,63.16,36.00,61.86
BARKERS,00000,40.28,36.11,00000,00000,60000,00000,66.67,00000,00000,55.56,42.86,00000,10000,00000,00000,62.49,63.52,00000,73.08,34.78,60.96
CAVE SPRING,10000,26.09,27.27,00000,50000,00000,00000,00000,00000,00000,00000,60000,00000,66.67,33.33,00000,56.80,58.72,00000,46.67,41.86,54.75
CHULIO,00000,30000,36000,00000,00000,10000,00000,10000,00000,00000,10000,00000,00000,50000,10000,00000,62.37,66.03,00000,73.91,82.35,61.80
ETOWAH,00000,34.48,28.18,00000,20000,50000,00000,10000,10000,00000,40000,31.25,00000,28.57,40000,10000,64.79,65.42,50000,63.33,51.43,61.61
EVERETT SPRINGS,00000,50000,41.18,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,10000,10000,10000,63.24,66.85,00000,00000,00000,62.68
FLOYD SPRINGS,00000,44.07,34.25,00000,50000,00000,00000,00000,50000,00000,66.67,66.67,00000,60000,00000,00000,67.54,68.41,00000,58.33,46.67,65.05
FOSTER'S MILL,10000,42.31,41.67,00000,50000,00000,00000,10000,00000,00000,66.67,10000,00000,50000,00000,10000,62.72,65.36,00000,50000,53.33,62.17
GARDEN LAKES,10000,29.03,26.05,00000,00000,00000,00000,00000,00000,00000,42.62,29.31,00000,36.36,9.09,00000,57.74,58.63,00000,50.79,45.98,52.06
GLENWOOD,10000,31.89,29.49,00000,30000,46.15,00000,00000,00000,00000,37.14,53.33,00000,22.22,25000,00000,52.96,56.73,00000,47.27,37.50,50.59
HOWELL,10000,32.79,30.61,00000,00000,00000,00000,00000,00000,00000,75000,00000,00000,00000,66.67,00000,64.32,65.98,00000,66.67,35.71,61.92
EAST LINDALE,00000,33.08,28.93,00000,20000,50000,00000,10000,10000,00000,58.82,18.75,00000,50000,15.38,50000,61.59,65.09,00000,55.45,54.03,59.30
MT ALTO NORTH,00000,31.91,20.92,00000,36.36,33.33,00000,00000,00000,00000,41.32,37.98,00000,38.46,45.45,00000,51.24,56.74,00000,51.12,40.11,47.37
MT ALTO SOUTH,10000,32.16,24.66,00000,00000,38.46,00000,00000,00000,00000,48.57,31.86,00000,40000,38.46,00000,62.64,62.65,00000,59.04,49.24,55.53
NORTH CAROLINA,10000,31.82,18.37,00000,40000,00000,00000,00000,00000,00000,50000,44.44,00000,00000,00000,00000,53.24,54.99,00000,41.03,39.39,50.06
RIVERSIDE,10000,22000,25.81,00000,50000,00000,00000,00000,00000,00000,16.67,25000,00000,50000,00000,00000,59.83,55.30,00000,56.67,41.38,53.07
EAST ROME,10000,29.95,26.78,10000,50000,16.67,00000,00000,00000,00000,34.29,37.04,00000,40.91,14.29,33.33,58.29,60.09,00000,47.27,41.33,51.58
NORTH ROME,00000,34.01,29.10,00000,33.33,20000,00000,10000,00000,00000,33.33,28.57,00000,54.55,60000,00000,59.73,67.56,00000,52.11,45.37,54.77
SOUTH ROME,00000,32.53,17.02,00000,28.57,00000,00000,00000,00000,00000,30.77,23.53,00000,00000,66.67,00000,45.42,48.13,00000,61.08,45.56,47.43
TEXAS VALLEY,00000,56.25,34.62,00000,00000,00000,00000,00000,00000,00000,10000,10000,00000,10000,00000,00000,73.56,69.94,00000,00000,00000,69.24
VANNS VALLEY,00000,24.44,26.83,00000,00000,10000,00000,00000,00000,00000,44.44,36.36,00000,42.86,33.33,10000,47.18,51.71,00000,52.38,35.29,46.25
WATTERS,00000,28.33,26.92,00000,40000,00000,00000,00000,00000,00000,33.33,33.33,00000,60000,66.67,50000,57.19,60.27,00000,65.12,38.10,55.68
WEST LINDALE,00000,30.88,26.28,00000,50000,28.57,00000,00000,10000,00000,38.89,22.22,00000,20000,16.67,00000,55.63,58.92,00000,52.27,38.89,52.98
TOWN ROME,00000,30.50,29.27,00000,41.67,50000,00000,00000,00000,00000,55.17,42.42,10000,42.31,28.12,00000,58.87,59.20,00000,46.74,32.65,51.86
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,20000,00000,00000,10000,200.00,10000
TOTAL,75.00,32.30,27.07,50.00,30.47,35.29,00000,38.10,41.67,0.00,44.67,34.15,50.00,41.70,31.79,52.94,59.29,61.83,33.33,53.45,44.16,55.38
