PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
KIOKEE BAPT CHURCH,2.00,29.00,41.00,0.00,6.00,5.00,0.00,1.00,0.00,0.00,3.00,7.00,2.00,8.00,5.00,1.00,775.0,759.0,0.00,42.00,38.00,1724.0
LEWIS METHODIST,0.00,75.00,83.00,0.00,12.00,10.00,0.00,1.00,1.00,0.00,27.00,29.00,0.00,30.00,12.00,1.00,737.0,649.0,0.00,188.0,133.0,1988.0
WOODLAWN BAPT,0.00,25.00,29.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,9.00,5.00,0.00,8.00,6.00,0.00,330.0,328.0,0.00,58.00,43.00,852.0
PATRIOTS PARK,0.00,114.0,83.00,0.00,13.00,11.00,0.00,0.00,1.00,0.00,37.00,29.00,0.00,18.00,8.00,0.00,801.0,748.0,1.00,257.0,199.0,2320.0
NEW LIFE CHURCH,0.00,97.00,99.00,0.00,20.00,12.00,0.00,3.00,4.00,0.00,42.00,25.00,0.00,20.00,9.00,0.00,586.0,542.0,1.00,333.0,255.0,2048.0
HARLEM BRANCH,1.00,44.00,56.00,0.00,15.00,9.00,0.00,1.00,2.00,0.00,18.00,17.00,0.00,9.00,5.00,1.00,835.0,702.0,1.00,277.0,173.0,2166.0
BESSIE THOMAS CENTER,0.00,29.00,21.00,0.00,6.00,2.00,0.00,1.00,1.00,0.00,6.00,3.00,0.00,2.00,3.00,0.00,545.0,525.0,0.00,52.00,27.00,1223.0
PHILADELPHIA CHURCH,1.00,55.00,41.00,0.00,11.00,8.00,0.00,0.00,0.00,0.00,21.00,14.00,0.00,12.00,3.00,2.00,402.0,396.0,0.00,191.0,130.0,1287.0
LIBERTY PARK -,2.00,78.00,54.00,0.00,15.00,12.00,0.00,0.00,3.00,0.00,37.00,26.00,0.00,16.00,4.00,1.00,412.0,372.0,0.00,347.0,249.0,1628.0
GROVETOWN METHODIST,0.00,62.00,39.00,0.00,18.00,7.00,0.00,5.00,0.00,0.00,19.00,19.00,0.00,6.00,5.00,0.00,261.0,226.0,0.00,286.0,177.0,1130.0
G A APOSTOLIC CHURCH,1.00,25.00,22.00,1.00,6.00,5.00,0.00,1.00,1.00,0.00,10.00,14.00,0.00,11.00,6.00,0.00,335.0,297.0,0.00,120.0,78.00,933.0
GROVETOWN MIDDLE,0.00,85.00,73.00,0.00,24.00,11.00,0.00,2.00,2.00,0.00,53.00,24.00,0.00,13.00,7.00,2.00,405.0,331.0,0.00,316.0,218.0,1566.0
WARREN BAPTIST,0.00,81.00,68.00,0.00,13.00,11.00,0.00,1.00,1.00,0.00,27.00,18.00,0.00,11.00,7.00,0.00,332.0,274.0,0.00,348.0,212.0,1404.0
EUBANK/BLANCHARD CTR,0.00,25.00,13.00,0.00,1.00,3.00,0.00,2.00,2.00,0.00,0.00,2.00,0.00,5.00,2.00,0.00,389.0,393.0,0.00,76.00,52.00,965.0
SECOND MT. CARMEL,0.00,12.00,4.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,89.00,113.0,0.00,155.0,96.00,477.0
DAMASCUS BAPT,0.00,15.00,20.00,0.00,2.00,2.00,0.00,1.00,1.00,0.00,6.00,5.00,0.00,1.00,1.00,0.00,307.0,288.0,0.00,9.00,5.00,663.0
COL CTY BOARD OF EDU,0.00,42.00,32.00,0.00,10.00,9.00,0.00,0.00,1.00,0.00,25.00,17.00,0.00,11.00,13.00,1.00,474.0,452.0,0.00,129.0,86.00,1302.0
GREENBRIER HIGH,1.00,73.00,73.00,0.00,6.00,5.00,0.00,1.00,0.00,0.00,10.00,14.00,0.00,22.00,12.00,1.00,829.0,732.0,0.00,77.00,64.00,1920.0
REDEEMER CHURCH,0.00,120.0,140.0,0.00,12.00,18.00,0.00,1.00,3.00,0.00,37.00,29.00,0.00,34.00,25.00,0.00,983.0,917.0,0.00,249.0,198.0,2766.0
RIVERSIDE ELEMENTARY,0.00,15.00,20.00,0.00,2.00,2.00,0.00,1.00,2.00,0.00,9.00,8.00,0.00,10.00,7.00,0.00,376.0,324.0,0.00,65.00,48.00,889.0
GRACE BAPTIST CHURCH,2.00,80.00,62.00,0.00,21.00,11.00,0.00,1.00,3.00,0.00,27.00,25.00,1.00,41.00,35.00,0.00,663.0,652.0,2.00,251.0,223.0,2100.0
CHRIST SANCTIFIED,0.00,35.00,38.00,0.00,5.00,8.00,0.00,3.00,0.00,0.00,17.00,12.00,0.00,15.00,9.00,0.00,569.0,568.0,0.00,139.0,88.00,1506.0
BLANCHARD PARK,0.00,24.00,23.00,0.00,10.00,3.00,0.00,2.00,0.00,0.00,1.00,4.00,0.00,10.00,3.00,1.00,445.0,365.0,0.00,62.00,38.00,991.0
MTZ COL FIRE DEPT #4,1.00,29.00,36.00,0.00,9.00,4.00,0.00,1.00,0.00,0.00,23.00,9.00,0.00,15.00,6.00,0.00,370.0,309.0,0.00,178.0,92.00,1082.0
BELAIR BAPTIST CHURCH,0.00,47.00,37.00,0.00,15.00,8.00,0.00,2.00,0.00,0.00,12.00,16.00,0.00,25.00,13.00,1.00,515.0,492.0,1.00,174.0,117.0,1475.0
MARVIN METHODIST,0.00,26.00,27.00,0.00,8.00,4.00,0.00,2.00,1.00,0.00,17.00,13.00,0.00,21.00,18.00,0.00,406.0,389.0,0.00,135.0,74.00,1141.0
WESTSIDE BAPT CHURCH,1.00,22.00,24.00,0.00,3.00,3.00,0.00,1.00,2.00,0.00,12.00,8.00,0.00,9.00,7.00,1.00,456.0,413.0,0.00,56.00,41.00,1059.0
TRINITY BAPT CHURCH,0.00,14.00,19.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,8.00,7.00,0.00,6.00,0.00,0.00,337.0,234.0,0.00,33.00,20.00,686.0
ABILENE BAPTIST,0.00,30.00,18.00,0.00,9.00,2.00,0.00,0.00,0.00,0.00,12.00,4.00,0.00,7.00,3.00,0.00,507.0,405.0,0.00,99.00,63.00,1159.0
AUGUSTA CHRISTIAN,1.00,31.00,30.00,0.00,7.00,5.00,0.00,0.00,0.00,0.00,12.00,8.00,0.00,23.00,22.00,0.00,559.0,430.0,1.00,115.0,49.00,1293.0
STEVENS CREEK ELEM,0.00,28.00,30.00,0.00,13.00,18.00,0.00,1.00,1.00,0.00,7.00,8.00,0.00,34.00,37.00,0.00,465.0,442.0,0.00,16.00,16.00,1116.0
GOSPEL WATER BRANCH,0.00,34.00,34.00,0.00,9.00,6.00,0.00,1.00,1.00,0.00,5.00,4.00,0.00,26.00,28.00,1.00,449.0,418.0,0.00,89.00,67.00,1172.0
GENESIS CHURCH,0.00,39.00,43.00,0.00,10.00,7.00,0.00,0.00,1.00,0.00,9.00,2.00,0.00,41.00,34.00,1.00,471.0,446.0,0.00,44.00,42.00,1190.0
STEVENS CREEK,1.00,56.00,65.00,0.00,7.00,15.00,0.00,1.00,0.00,0.00,5.00,6.00,1.00,55.00,51.00,0.00,788.0,744.0,0.00,66.00,53.00,1914.0
MTZ COL FIRE HDQTR.,0.00,22.00,18.00,0.00,1.00,4.00,0.00,1.00,1.00,0.00,8.00,5.00,0.00,2.00,3.00,0.00,252.0,222.0,0.00,84.00,48.00,671.0
LAKESIDE MIDDLE,1.00,27.00,34.00,0.00,10.00,13.00,0.00,2.00,0.00,0.00,17.00,10.00,0.00,8.00,15.00,0.00,383.0,393.0,0.00,82.00,50.00,1045.0
MARTINEZ BAPTIST,2.00,31.00,23.00,0.00,6.00,5.00,0.00,1.00,0.00,0.00,13.00,13.00,0.00,13.00,15.00,1.00,380.0,327.0,0.00,127.0,74.00,1031.0
GOLD CROSS EMS,0.00,32.00,30.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,17.00,5.00,1.00,6.00,4.00,0.00,549.0,442.0,0.00,52.00,34.00,1182.0
CHURCH OF OUR SAVIOR,0.00,36.00,40.00,0.00,10.00,5.00,0.00,1.00,0.00,0.00,13.00,15.00,0.00,14.00,8.00,0.00,484.0,400.0,0.00,156.0,88.00,1270.0
WEST ACRES BAPTIST,0.00,50.00,36.00,0.00,9.00,5.00,0.00,1.00,1.00,0.00,17.00,20.00,0.00,21.00,10.00,0.00,625.0,556.0,0.00,96.00,78.00,1525.0
JOURNEY COMM.,0.00,19.00,14.00,0.00,6.00,3.00,0.00,0.00,2.00,0.00,10.00,6.00,0.00,3.00,1.00,0.00,383.0,384.0,0.00,24.00,23.00,878.0
WESLEY METHODIST,0.00,54.00,46.00,0.00,12.00,13.00,0.00,2.00,2.00,0.00,13.00,9.00,0.00,22.00,18.00,0.00,672.0,567.0,0.00,87.00,62.00,1579.0
COL CTY MAIN LIBRARY,2.00,41.00,39.00,0.00,15.00,7.00,0.00,3.00,0.00,0.00,17.00,9.00,0.00,24.00,20.00,0.00,521.0,461.0,0.00,115.0,81.00,1355.0
"CHRIST CHURCH,",1.00,50.00,39.00,0.00,7.00,5.00,0.00,1.00,0.00,0.00,12.00,13.00,0.00,19.00,13.00,0.00,564.0,539.0,0.00,52.00,35.00,1350.0
BLUERIDGE ELEMENTARY,0.00,33.00,34.00,0.00,9.00,8.00,0.00,0.00,1.00,0.00,15.00,4.00,0.00,20.00,24.00,0.00,528.0,446.0,0.00,107.0,56.00,1285.0
CHRIST THE KING CH,0.00,46.00,38.00,0.00,12.00,12.00,0.00,0.00,0.00,0.00,8.00,4.00,1.00,57.00,58.00,0.00,542.0,530.0,0.00,68.00,51.00,1427.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,20.00,2037.0,1888.0,1.00,427.0,334.0,0.00,50.00,41.00,0.00,727.0,546.0,6.00,784.0,595.0,16.00,23086.0,20942.0,7.00,6082.0,4144.0,61733.0
