PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
WILSON,00000,47.60,40.86,00000,60000,42.11,00000,00000,66.67,00000,45.92,30.32,00000,41.86,40.43,66.67,69.07,70.65,00000,48.41,46.88,61.15
CHICOPEE,50000,28.57,23.31,00000,56.25,35000,00000,00000,50000,00000,42.99,33.70,00000,38.24,18.18,00000,58.09,55.26,00000,59.01,37.04,44.65
OAKWOOD I,66.67,33.15,24.65,00000,50000,53.33,00000,00000,00000,00000,50.31,39.71,00000,33.33,35.71,00000,53.46,50.22,00000,55.35,37.80,46.87
OAKWOOD II,66.67,34.74,31.64,00000,64.71,50000,00000,00000,00000,00000,51.61,39.39,00000,64.71,17.39,10000,65000,63.20,00000,57.30,41.57,58.17
FLOWERY BRANCH I,10000,40.34,31.67,00000,61.54,30.77,00000,00000,33.33,00000,36.84,42.05,00000,30.77,53.85,50000,63.98,61.57,10000,63.95,46.67,58.21
FLOWERY BRANCH II,10000,39.08,30.84,00000,66.67,35000,00000,10000,00000,00000,48.35,47.56,00000,28.57,50000,50000,61.02,57.14,00000,59.46,40.00,54.32
ROBERTS,10000,43.71,30.43,00000,50000,42.31,00000,33.33,80000,10000,39.84,36.62,00000,39.39,41.30,50000,60.94,62.07,00000,59.06,56.69,56.88
MORGAN I,00000,41.41,34.45,00000,50000,53.85,00000,50000,66.67,00000,44.05,36.62,00000,27.27,55.56,10000,64.45,63.46,00000,56.41,46.88,59.20
MORGAN II,10000,33.10,31.63,00000,47.06,50000,00000,66.67,50000,50000,50.24,35.91,00000,28.57,36000,00000,64.08,63.31,00000,66.11,44.83,56.67
CANDLER,50000,33.52,27000,00000,52.17,38.89,00000,75000,50000,50000,44.88,35.02,00000,28.57,26.76,66.67,63.45,63.82,10000,73.22,49.32,54.33
TADMORE,00000,21.63,15.91,00000,33.33,24.14,00000,00000,10000,66.67,40.45,29.93,00000,13.79,26.67,00000,48.81,49.08,00000,62.16,43.42,39.65
GLADE,33.33,26.52,18.79,00000,35000,50000,00000,00000,33.33,00000,42.97,29.31,00000,25000,25000,10000,54.91,55.45,00000,52.05,34.96,48.17
LULA,10000,35.60,30.59,00000,33.33,33.33,00000,33.33,10000,00000,52.38,27.50,00000,44.44,42.86,50000,58.85,59.15,00000,56.25,44.83,54.61
CLERMONT,00000,43.33,38.46,00000,58.33,42.86,00000,00000,00000,00000,33.33,28.57,00000,00000,00000,50000,65.88,66.76,00000,75000,38.46,63.23
QUILLIANS,50000,37.76,32000,00000,53.85,33.33,00000,00000,50000,00000,58.82,33.33,00000,42.86,25000,50000,71.06,70000,00000,37.50,46.67,65.58
BARK CAMP,66.67,35.14,29.59,00000,58.82,50000,00000,50000,50000,00000,50000,40.54,00000,40000,00000,50000,57.79,59.65,00000,50000,45.83,54.44
CHESTATEE,10000,43.90,38.25,00000,46.15,42.86,00000,10000,10000,00000,37.80,33.33,00000,33.33,33.33,10000,63.15,63.91,00000,64000,51.61,59.16
FORK,00000,47.03,35.40,00000,60000,64.29,00000,50000,20000,00000,50.91,33.33,00000,28.57,40000,10000,65000,65.81,00000,60000,43.33,60.99
WHELCHEL,10000,36.41,31.76,00000,66.67,60000,00000,00000,10000,00000,50.54,34.33,00000,50000,44.44,33.33,63.69,65.23,00000,50000,44.44,59.90
WEST WHELCHEL,00000,60000,56.13,00000,80000,63.64,00000,00000,00000,00000,58.97,25.71,00000,44.44,40000,25000,71.14,73.81,00000,73.33,59.09,70.33
GAINESVILLE I,00000,30.89,25.47,00000,33.33,35.29,00000,66.67,10000,10000,40.43,25.18,00000,36.36,54.55,00000,61.29,62.73,00000,49.54,34.29,53.02
GAINESVILLE II,00000,28.51,11.68,00000,33.33,7.69,00000,00000,10000,00000,33.12,28.57,00000,61.54,25000,00000,40.35,24.79,00000,65.44,45.15,44.91
GAINESVILLE III,25000,23.04,17.37,00000,45.45,29.41,00000,20000,00000,25000,34.33,29.13,00000,27.78,25.71,25000,39.56,39.16,00000,46.84,27.52,33.50
GAINESVILLE IV,33.33,26.40,23.08,00000,60000,41.67,00000,00000,10000,10000,44.03,22.30,00000,33.33,46.15,50000,62.59,57.92,00000,35.64,24.09,48.28
GAINESVILLE V,00000,33.83,27.86,00000,37.50,33.33,00000,50000,00000,00000,28.12,30.95,00000,42.86,50000,10000,53.05,49.90,00000,36.29,22.83,44.22
GILLSVILLE,00000,44.23,32.20,00000,60000,00000,00000,00000,00000,00000,42.86,37.50,00000,10000,33.33,00000,68.46,67.51,00000,69.57,42.86,63.06
BIG HICKORY,00000,45000,37.63,00000,10000,62.50,00000,66.67,66.67,00000,37.50,47.62,00000,62.50,50000,50000,69.30,68.51,00000,75000,41.67,65.63
FRIENDSHIP I,33.33,59.64,55.13,00000,60000,52.63,00000,66.67,75000,00000,46.46,55.56,10000,53.06,33.33,60000,69.47,67.44,00000,61.11,58.09,65.88
FRIENDSHIP II,10000,42.71,38.53,00000,46.67,58.33,00000,00000,66.67,00000,55.29,43.42,00000,41.67,28.57,00000,62.03,62.89,00000,62.30,57.69,58.30
FRIENDSHIP III,33.33,42.29,38.75,00000,57.89,70.59,00000,10000,10000,00000,56.91,50000,00000,40.74,40000,40000,58.46,58.34,00000,62.07,54.78,55.66
FRIENDSHIP IV,10000,53.26,54.80,00000,30000,46.67,00000,00000,50000,00000,54.90,53.33,00000,44000,40000,10000,70.50,70.59,00000,77.97,58.33,66.78
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,4.76,00000,00000,00000,2.17
