AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,37.0,46.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,20.0,9.0,0.0,2.0,6.0,0.0,279.0,267.0,0.0,195.0,129.0,995.0
30-34,0.0,32.0,48.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,8.0,6.0,0.0,5.0,2.0,0.0,290.0,242.0,0.0,165.0,132.0,937.0
35-39,1.0,31.0,21.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,6.0,2.0,0.0,288.0,257.0,0.0,137.0,112.0,869.0
40-44,0.0,26.0,24.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,2.0,0.0,267.0,244.0,0.0,152.0,76.0,813.0
45-49,1.0,29.0,25.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,0.0,4.0,3.0,1.0,366.0,338.0,0.0,134.0,111.0,1028.0
50-54,0.0,28.0,25.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,2.0,1.0,0.0,409.0,375.0,0.0,200.0,136.0,1191.0
55-59,0.0,25.0,35.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0,3.0,2.0,3.0,529.0,498.0,0.0,165.0,138.0,1420.0
60-64,0.0,31.0,29.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,6.0,5.0,0.0,6.0,1.0,1.0,608.0,497.0,0.0,136.0,115.0,1441.0
65-OVER,0.0,79.0,84.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,9.0,7.0,0.0,6.0,4.0,1.0,1912.0,1853.0,0.0,347.0,208.0,4518.0
TOTAL,2.0,318.0,337.0,0.0,14.0,28.0,0.0,0.0,9.0,0.0,79.0,55.0,0.0,34.0,23.0,6.0,4948.0,4571.0,0.0,1631.0,1157.0,13212.0
