AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,479.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,160.0,163.0,0.0,64.0,65.0
30-34,386.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,0.0,143.0,100.0,0.0,83.0,39.0
35-39,451.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,161.0,133.0,0.0,88.0,47.0
40-44,411.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,161.0,150.0,0.0,57.0,32.0
45-49,455.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,180.0,169.0,0.0,50.0,43.0
50-54,487.0,0.0,5.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,181.0,163.0,0.0,67.0,54.0
55-59,487.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,165.0,167.0,0.0,84.0,57.0
60-64,485.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,214.0,158.0,0.0,64.0,41.0
65-OVER,1410.0,0.0,11.0,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,569.0,518.0,0.0,180.0,113.0
TOTAL,5051.0,1.0,44.0,68.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,14.0,20.0,0.0,4.0,5.0,0.0,1934.0,1721.0,0.0,737.0,491.0
