AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,41.26,39.33,39.21,28.22,41.52,41.35,27.62,39.26
25-29,38.95,40.57,39.36,28.24,40.01,41.76,25.80,39.71
30-34,42.18,48.89,43.42,37.25,45.74,49.87,33.58,47.68
35-39,47.30,57.84,49.08,46.23,53.75,56.26,40.40,54.95
40-44,59.11,63.08,54.81,41.75,56.62,62.17,44.29,60.70
45-49,58.96,67.72,57.53,50.46,64.31,67.28,45.01,65.33
50-54,58.66,69.90,57.39,57.89,64.29,70.71,45.85,68.21
55-59,56.01,71.71,60.01,58.93,67.81,72.77,44.88,70.24
60-64,56.62,72.26,60.62,48.33,67.76,75.54,46.21,72.60
65-OVER,54.52,72.20,54.94,64.29,67.26,76.60,45.82,73.67
TOTAL,51.12,58.22,47.90,43.23,53.49,63.81,37.81,59.31
