-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,0,0,0,0,33.33,0,0,0,0,100,0,0,0,0,0,48.39,69.57,0,35.29,21.43,41.8
30-34,0,50,100,0,0,0,0,0,0,0,0,100,0,0,0,0,60,71.43,0,54.55,55.56,61.8
35-39,0,0,33.33,0,0,0,0,0,0,0,50,0,0,0,0,0,75.86,73.08,0,48.15,50.00,61.76
40-44,0,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.67,69.23,0,67.74,27.78,63.3
45-49,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,86.84,81.82,0,62.5,54.17,72.58
50-54,0,50,50,0,50,0,0,0,0,0,0,0,0,0,0,0,80.49,81.58,0,82.5,67.65,77.36
55-59,0,100,100,0,0,50,0,0,0,0,0,0,0,0,0,0,90,92.31,0,83.78,82.61,87.31
60-64,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,91.49,85.71,0,80,78.57,84.28
TOTAL,0,56.25,50.0,0,33.33,50.0,0,0,0,100.0,66.67,66.67,0,0,0,0.0,81.61,82.42,0,69.1,57.48,73.49
