ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,36.52,39.06,100.0,37.88
2016 Primary,59.67,65.86,100.0,62.85
2016 Primary Runoff,0.62,0.40,0.00,0.51
2016 General,63.62,78.29,100.0,71.06
2018 Primary,44.31,49.90,100.0,47.21
2018 Primary Runoff,55.19,62.75,100.0,59.09
2018 General,71.81,80.32,100.0,76.16
