RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.760,2.720,0.00,3.750
OTHER,0.00,7.410,0.00,5.130
NATIVE-AM,25.00,0.00,0.00,14.29
HISP-LT,0.00,4.550,0.00,2.630
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,11.03,10.65,0.00,10.83
BLACK,10.46,12.17,0.00,11.44
TOTAL,10.17,10.57,0.00,10.38
