RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,8.430,14.12,0.00,11.31
OTHER,12.50,13.64,0.00,13.16
NATIVE-AM,100.0,0.00,0.00,100.0
HISP-LT,5.560,4.170,0.00,4.760
ASIA-PI,6.670,6.670,0.00,6.670
WHITE,23.42,23.02,0.00,23.20
BLACK,21.23,28.73,0.00,25.44
TOTAL,19.96,26.33,0.00,23.51
