RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.77,3.16,0.00,4.50
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,3.45,0.00,2.08
ASIA-PI,7.69,6.67,0.00,7.14
WHITE,11.69,11.40,0.00,11.53
BLACK,1.27,6.05,0.00,4.20
TOTAL,6.93,7.85,0.00,7.46
