RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.50,8.40,0.00,7.97
OTHER,5.26,8.51,0.00,7.58
NATIVE-AM,100.0,0.00,0.00,50.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,18.52,8.47,0.00,13.27
BLACK,21.04,24.28,0.00,22.92
TOTAL,19.62,22.41,0.00,21.23
