RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.920,2.780,0.00,2.360
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.970,2.650,0.00,1.970
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,14.26,11.27,0.00,12.60
BLACK,2.620,3.730,0.00,3.300
TOTAL,7.070,6.250,0.00,6.590
