RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.680,5.880,0.00,4.710
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,3.920,0.00,2.110
ASIA-PI,3.450,0.00,0.00,1.450
WHITE,10.05,10.53,0.00,10.30
BLACK,4.350,3.950,0.00,4.110
TOTAL,8.530,9.190,0.00,8.860
