RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,4.62,0.00,2.61
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,12.50,0.00,7.69
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,18.66,6.98,0.00,11.07
BLACK,0.00,3.23,0.00,1.79
TOTAL,13.18,6.29,0.00,8.81
