RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.90,2.95,0.00,2.93
OTHER,0.00,12.24,0.00,7.32
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,2.30,1.18,0.00,1.74
ASIA-PI,3.57,4.55,0.00,4.00
WHITE,15.64,13.96,0.00,14.74
BLACK,6.41,9.23,33.33,8.10
TOTAL,12.39,11.98,33.33,12.17
