RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,2.03,4.58,0.00,3.17
OTHER,10.87,3.57,0.00,6.86
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,1.85,0.00,0.98
ASIA-PI,4.17,9.76,0.00,6.74
WHITE,13.16,11.87,0.00,12.48
BLACK,13.14,13.11,0.00,13.11
TOTAL,12.01,11.46,0.00,11.71
