RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.350,8.570,0.00,6.360
OTHER,7.690,7.140,0.00,7.410
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,8.330,4.170,0.00,6.250
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,15.23,16.44,0.00,15.88
BLACK,16.04,21.63,0.00,19.23
TOTAL,13.83,16.51,0.00,15.27
