RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,31.58,5.26,14.29,17.78
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,8.33,0.00,0.00,3.33
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,31.01,29.91,0.00,30.39
BLACK,5.13,6.98,0.00,6.10
TOTAL,27.51,24.94,12.50,26.02
