RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.28,9.27,0.00,8.40
OTHER,5.41,5.26,0.00,5.33
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,7.14,0.00,3.70
WHITE,23.44,24.70,0.00,24.14
BLACK,6.11,8.03,0.00,7.23
TOTAL,14.21,15.30,0.00,14.82
