RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.800,4.460,0.00,2.530
OTHER,4.760,0.00,0.00,3.030
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,10.71,5.660,0.00,7.410
ASIA-PI,0.00,7.690,0.00,4.350
WHITE,9.050,10.60,0.00,9.910
BLACK,6.290,3.560,0.00,4.550
TOTAL,7.430,8.290,0.00,7.910
