RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.13,2.34,0.00,3.21
OTHER,12.50,7.69,0.00,10.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,5.56,0.00,4.17
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,18.18,18.75,0.00,18.46
BLACK,13.51,16.68,0.00,15.36
TOTAL,12.82,15.52,0.00,14.38
