RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,15.79,21.43,0.00,18.18
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,3.120,5.880,0.00,4.080
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,22.96,19.97,0.00,21.36
BLACK,10.00,18.78,0.00,14.99
TOTAL,19.60,19.33,0.00,19.46
