RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.14,14.29,0.00,10.71
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,100.0,0.00,100.0
HISP-LT,0.00,100.0,0.00,50.00
ASIA-PI,33.33,0.00,0.00,33.33
WHITE,31.02,33.33,0.00,32.21
BLACK,0.00,50.00,0.00,25.00
TOTAL,30.09,33.12,0.00,31.65
