RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,7.690,20.63,0.00,15.69
OTHER,50.00,0.00,0.00,25.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,14.29,28.57,0.00,21.43
ASIA-PI,0.00,7.690,0.00,4.350
WHITE,30.68,32.41,0.00,31.62
BLACK,18.52,26.66,0.00,23.31
TOTAL,24.22,28.88,0.00,26.86
