RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,1.05,8.62,0.00,5.19
OTHER,0.00,5.00,0.00,2.44
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,10.00,10.53,0.00,10.26
ASIA-PI,1.89,0.00,0.00,0.89
WHITE,12.05,12.50,0.00,12.29
BLACK,10.88,14.69,0.00,13.06
TOTAL,9.43,13.21,0.00,11.55
