RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,3.67,2.39,0.00,3.04
OTHER,3.45,7.69,0.00,6.38
NATIVE-AM,0.00,14.29,0.00,10.00
HISP-LT,8.87,3.97,0.00,6.18
ASIA-PI,8.70,10.00,0.00,9.59
WHITE,14.32,9.76,0.00,11.63
BLACK,13.87,13.09,0.00,13.40
TOTAL,12.09,10.56,0.00,11.19
