RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.000,4.290,0.00,4.670
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,4.760,9.090,0.00,6.980
ASIA-PI,0.00,5.880,0.00,3.120
WHITE,22.04,19.29,0.00,20.54
BLACK,15.47,20.20,0.00,18.32
TOTAL,18.38,18.80,0.00,18.62
