RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,6.17,4.21,0.00,5.11
OTHER,7.14,0.00,0.00,3.70
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,6.25,5.71,0.00,5.88
WHITE,10.86,9.78,0.00,10.29
BLACK,36.67,38.58,0.00,37.65
TOTAL,12.91,11.94,0.00,12.40
